,sku,title,description,price,rating,review,img5,categories
746,746,Lenovo Legion 5 AMD Ryzen 7 5800H 16GB DDR4 1TB NVME SSD RTX 3060 6GB 15.6 IPS 165Hz 100% sRGB Display Windows 10,"Legion 5 Gen 6 (15” AMD) Gaming Laptop

Battle-ready performance
Up to AMD Ryzen™ 7 5800H mobile processors 
Up to NVIDIA® GeForce RTX™ 30 series graphics
15"" FHD display featuring amazing color accuracy and Dolby Vision™
Nahimic 3D audio and the Legion Truestrike keyboard

Experience the top AAA games on the Lenovo Legion 5. Inside the clean minimalist chassis of the Legion 5 is everything you will ever need to compete on equal footing with the pros including the latest generation AMD Ryzen processor and NVIDIA GeForce RTX graphics for performance that is AI-optimized by the Legion AI Engine powering the revolutionary Legion Coldfront 3.0 and Q Control. Excel across every AAA title with a 15 inch FHD display at up to 165 Hz refresh rate featuring 100 percent sRGB color accuracy. Plus relish the new Nahimic 3D audio and the legendary Legion TrueStrike keyboard so you can strike with pinpoint precision. Enjoy purpose-built performance on the Legion 5 available in Phantom Blue.
MANUFACTURERS DESCRIPTIONPower and minimalism with Lenovo LegionLegion 5 15 offers tons of options for every player. Its minimalist casing houses a powerful AMD Ryzen processor and NVIDIA GeForce graphics  and Legion Coldfront 2.0 watches over their appropriate temperature. The stunning refresh rate on the FHD screen with 100% color fidelity and the fast control of the TrueStrike keyboard will leave rivals far behind.
Playing with GeForce RTX ™. RTX is a serious game.Extremely fast and quiet operation. Real-time ray tracing and graphics enhanced by artificial intelligence. And on top of that the mobility of the slimmest and lightest structures in the world. Its all thanks to the NVIDIA Turing ™ GPU architecture and the breakthrough RTX platform. Now you can show what you can do - only on a GeForce RTX gaming laptop.
A cold front is approachingLegion 5 15 takes the bold steps where others dare to combine industry-leading thermal efficiency with any configuration you choose. The perfectly tuned Coldfront 2.0 cooling system dissipates heat through a dual-channel thermal mechanism with 67 liquid crystal polymer-coated fan blades with copper tubing. This will leave your rivals far behind with Q Control 3.0s manual selection of Quiet Sustainable and Competitive thermal modes. Turbocharging also offers the Dual Burn function which squeezes the maximum power from the CPU and GPU during the game.
Power and concentrationLegion 5 15 helps you stay in the arena wherever you are so it has a battery that lasts all day and an intelligent discharge power management system. It is powered by an elegant and small power supply with Rapid Charge Pro technology which replenishes the charge from 0 to 50% in less than half an hour. In hybrid mode the dedicated graphics card is disabled outside of games and Q Control 3.0 allows you to use Quiet Mode lowering the CPU voltage so you can concentrate longer on working without power from the outlet.
A sonic advantageThe Legion 5 15 emits loud deep bass sound through the Harman Kardon® 2W speaker system. Dolby Atmos® technology works with the headphones and produces an immersive three-dimensional sound that comes from all sides with surprising clarity and depth for complete immersion in any game environment. This way you gain an advantage in games because by locating individual sounds you can accurately track all threats - including those lurking above and behind you.",224999,no rating,no review, https://cdn.sastodeal.com/catalog/product/y/o/yoga_c740_1_1__1_1_.jpg,Laptop
747,747,"Lenovo Legion 5 15 Gaming Laptop 15.6"" FHD 165hz IPS 100% sRGB AMD Ryzen 7 5800H Processor 16GB DDR4 RAM 512GB NVMe SSD NVIDIA GeForce RTX 3050Ti Windows 10H Phantom Blue","SPECIFICATION



CPU: AMD Ryzen 7 5800H | 8 Core | 16 Threads | 16MB of L3 Cache | 3.2 GHz | 4.4 GHz
RAM: 16GB of RAM | DDR4 3200 MHz | Dual Channel 2x SO-DIMM Slots
Storage: 512GB SSD | 2x M.2 Slots
GPU: Nvidia RTX 3050Ti 4 GB VRAM | Vega 8 Graphics (4000 Series)
Display: 15.6 Inches | FHD (1920 x 1080) | LG LP156WFG-SPT2 | 165Hz
Battery: 60 Watt Hour
Operating System:Windows 10
Ports: 2x USB 3.0 Type-C | 4x USB 3 Type-A | HDMI | Rj- 45 Ethernet Jack | 230W Power Adapter | 3.5 mm Combo Audio Jack
Other Features: Keyboard: Backlit Chicklet Style | Weight:2.4 Kg | Additional Features: Bluetooth 5 Wifi 6
Laptop Model: Lenovo Legion 5 (2021) 82JW0012US",176499,no rating,no review, https://cdn.sastodeal.com/catalog/product/y/o/yoga_c740_1_1__1_1_.jpg,Laptop
748,748,Lenovo Legion 5 15.6 144Hz AMD Ryzen 7-4800H 8 GB RAM 512GB SSD RTX 2060 6GB Phantom Black,"Processor
AMD Ryzen 7 4800H (8C / 16T 2.9 / 4.2GHz 4MB L2 / 8MB L3)


Memory
 8GB SO-DIMM DDR4-3200 


Column1
Column2


Hard Drive
512GB SSD M.2 2280 PCIe NVMe


Display
15.6"" FHD (1920x1080) IPS 300nits Anti-glare 144Hz 100% sRGB Dolby Vision


Graphics
NVIDIA® GeForce® RTX™ 2060 6GB Graphics


Wireless/Bluetooth
802.11ac + Bluetooth 5.0 Dual Band 2.4&5 GHz MU-MIMO/160Mhz 2x2


Network LAN
10/100/1000 Mb/s Gigabit Ethernet (RJ45)


Audio
Harman® speakers with Dolby Atmos® for Gaming


Webcam
720p HD camera with integrated microphone


Keyboard
Standard full-size spill-resistant White backlit keyboard with numeric keypad


Touchpad / Mouse
Multi-gesture touchpad


Ports & Slots
USB-C


 
3 x USB 3.1** (Gen 1)


 
Headphone / mic combo


 
Mini DisplayPort™ 1.4


 
HDMI™ 2.0


 
RJ45


 
Kensington® lock


Power Supply
230W Slim Tip


Battery
Integrated 60WhIntegrated 60Wh


Colors
Phantom Black


Operation System
Windows 10 Home 64 Bit Factory Installed


Weight
2.45Kg",164999,no rating,no review, https://cdn.sastodeal.com/catalog/product/y/o/yoga_c740_1_1__1_1_.jpg,Laptop
749,749,Lenovo Legion 5 AMD Ryzen 7 5800H 8GB DDR4  512GB SSD RTX 3050Ti 15.6 165Hz IPSWindows 10H,"SPECIFICATION



CPU: AMD Ryzen 7 5800H | 8 Core | 16 Threads | 16MB of L3 Cache | 3.2 GHz | 4.4 GHz
RAM: 8GB of RAM | DDR4 3200 MHz | Dual Channel 2x SO-DIMM Slots
Storage: 512GB SSD | 2x M.2 Slots
GPU: Nvidia RTX 3050Ti 4 GB VRAM | Vega 8 Graphics (4000 Series)
Display: 15.6 Inches | FHD (1920 x 1080) | LG LP156WFG-SPT2 | 165Hz
Battery: 60 Watt Hour
Operating System:Windows 10 Home 64-bit Factory Installed 
Ports: 2x USB 3.0 Type-C | 4x USB 3 Type-A | HDMI | Rj- 45 Ethernet Jack | 230W Power Adapter | 3.5 mm Combo Audio Jack
Other Features: Keyboard: Backlit Chicklet Style | Weight:2.4 Kg | Additional Features: Bluetooth 5 Wifi 6
Laptop Model: Lenovo Legion 5 (2021) 82JW0012US",165499,no rating,no review, https://cdn.sastodeal.com/catalog/product/y/o/yoga_c740_1_1__1_1_.jpg,Laptop
750,750,Acer Nitro 5 15.6  FHD 144Hz/Ryzen 7 5800H 8-Core/RTX 3050/8GB RAM/512GB SSD,"SPECIFICATION





Processor 
AMD Ryzen 7 5800H octa-core processor 3.2GHz Up to 4.4GHz Octa-core (8 Core)


Display
15.6″ Full HD LED-backlit IPS SlimBezel display with 1920 x 1080 resolution 144Hz refresh rate and 80% screen-to-body rate


Graphics
NVIDIA® GeForce® RTX 3050 with 4 GB of dedicated GDDR6 VRAM


Audio
DTS® X:Ultra Audio featuring optimized Bass Loudness Speaker Protection with up to 6 custom content modes by smart amplifier Built-in Dual Speakers Immersive audio rendering over headphones and internal speakers


Memory
 8GB DDR4 3200MHZ


Storage
512GB SSD PCLE NVME


Network & Communication
Killer Ethernet E2600  Wi-Fi 6  Supports Bluetooth® 5.1 


Webcam
HD webcam with 1280 x 720 resolution and 720p HD audio/video recording


Battery 
4 Lithium Ion (Li-Ion) 57.5


Power Supply
3-pin 180 W AC adapter


Input Devices
Multi-gesture touchpad supporting two-finger scroll; pinch; gestures to open Cortana Action Center multitasking; application commands103-/104-/107-key FineTip RGB-backlit keyboard with independent standard numeric keypad international language support


Operating System
Windows 10 Home


Interfaces/Ports
HDMI :YesUSB : YesTotal Number of USB Ports2 X USB 3.2 Gen 1 ports 1 XUSB Type-C ™ port (USB 3.2 Gen 2) 1 X USB 3.2 Gen 2 port with power-off chargingNetwork (RJ-45) : Yes


Physical Characteristics
Color : BlackHeight: 2.39 cmWidth : 36.3 cmDepth : 25.5 cmWeight (Approximate): 2.4 kg",141999,no rating,no review, https://cdn.sastodeal.com/catalog/product/y/o/yoga_c740_1_1__1_1_.jpg,Laptop
751,751,"Acer Nitro 5 | Intel Core i5-11400H | RTX 3050 Laptop Graphics | 15.6"" FHD 144Hz IPS Display | 16GB | 512GB SSD | Killer Wi-Fi 6 | RGB Backlit Keyboard","SPECIFICATION






Processor 

Intel Core i5-11400H processor - up to 4.5GHz 6 cores 12 threads 12MB Intel Smart Cache.



Memory

16GB DDR4 3200MHz Memory (2 DDR4 slots total 32GB max)



SSD

512 NVMe M.2



Display

15.6"" widescreen LED-backlit IPS display with 1920 x 1080 resolution 144Hz refresh rate and 80% screen-to-body/16:9 aspect ratio



Audio

DTS® X:Ultra Audio featuring optimized Bass Loudness Speaker Protection with up to 6 custom content modes by smart amplifier- Supported in Windows Spatial Sound for PC Gaming with DTS



Graphics 

NVIDIA® GeForce RTXTM 3050- 1500 - 1740 MHz Boost Clock- NVIDIA Ampere Streaming Multiprocessors- 2nd Generation RT Cores- 3rd Generation Tensor Cores- Dynamic Boost 2.0- WhisperMode 2.0- Resizable BAR- DLSS- Advanced Optimus- Intelligent Battery Life



Network & Communication

WLAN- KillerTM Wi-Fi 6 AX 1650i- 802.11 a/b/g/n+acR2+ax wireless LAN- Dual Band (2.4 GHz and 5 GHz)- 2x2 MU-MIMO technology- Supports Bluetooth® 5.1LAN- KillerTM Ethernet E2600- 10/100/1000 Mbps- Hibernation mode support- Wake On Lan support- IPv4 and IPv6 support



Webcam

1280 x 720 resolution720p HD audio/video recording Super high dynamic range imaging (SHDR)



Input and output

One USB 3.2 Gen 2 port featuring power-off USB chargingTwo USB 3.2 Gen 1 portsEthernet (RJ-45) portHDMI® 2.1 port with HDCP supportHDMI® 2.0 port with HDCP support3.5 mm headphone/speaker jack supporting headsets with built-in microphoneDC-in jack for AC adapter



Keyboard & TouchPad

Keyboard103-/104-/107-key FineTip RGB-backlit keyboard with independentstandard numeric keypad international language supportTouchPadMulti-gesture touchpad supporting two-finger scroll; pinch; gestures to open Cortana Action Center multitasking; application commands- Microsoft Precision Touchpad certification- Moisture resistant



Battery 

57.5 Wh 4-cell Li-ion battery Up to 6 Hour



Power Supply

3-pin 180 W AC adapter



Color

Black 



Operating System

Windows 10 Home",146999,no rating,no review, https://cdn.sastodeal.com/catalog/product/y/o/yoga_c740_1_1__1_1_.jpg,Laptop
752,752,"Acer Nitro 5 Gaming Laptop (AMD Ryzen 7 5800H/15.6"" Full HD IPS Display/16/512 /Win 10/6GB Graphics/NVIDIA GeForce RTX 3060/144 Hz Black)","SPECIFICATION





Processor
AMD Ryzen 7 5800H 3.2Ghz max 4.4Ghz Octa-core (8 Core)


Display
39.6 cm (15.6"") display with IPS (In-Plane Switching) technology Full HD 1920 x 1080 pixel Acer ComfyViewTM LED-backlit TFT LCD supporting 144 Hz refresh rate


Memory
16 GB of DDR4 system memory upgradable to 32 GB using two soDIMM modules


Graphics
NVIDIA® GeForce® RTX 3060 with 6 GB of dedicated GDDR6 VRAM


Audio
Two 2W speakersDRS Technology: X Ultra


Memory 
512 GB SSD


Connections
WiFi 6Bluetooth v5.110/100/1000 Gigabit Ethernet connection


Keyboard
American Layout without ñBacklit RGB LED with 4 different zones


Ventilation
Dual symmetrical fanAcer CoolBoost TechnologyDesign with four exhaust ports


Inputs and Outputs
1xUSB Type-C port supporting:USB 3.2 Gen 2 (up to 10 Gbps)1x USB 3.2 Gen 2 port featuring power-off USB charging2x USB 3.2 Gen 1 ports1x Ethernet (RJ-45) port1x HDMI® 2.1 port with HDCP support1x 3.5 mm headphone/speaker jack supporting headsets with built-in microphone1x DC-in jack for AC adapter


Operating system
 Windows 10 Home


Battery
Number of Cells: 4-cellBattery Chemistry : Lithium Ion (Li-Ion)Battery Capacity : 57.5 WhMaximum Battery Run Time : Up to 6 Hour


Webcam
1280 x 720 resolution with HD audio/video recording


Power Supply
3-pin 180 W AC adapter",164999,no rating,no review, https://cdn.sastodeal.com/catalog/product/y/o/yoga_c740_1_1__1_1_.jpg,Laptop
753,753,"Acer Nitro 5 - 15.6"" 144 Hz IPS - AMD Ryzen 5 5000 Series 5600H (3.30GHz) - NVIDIA GeForce RTX 3050 Laptop GPU - 8 GB DDR4 - 512 GB PCIe SSD","SPECIFICATION





Processor
AMD Ryzen™ 5 5600H Processor hexa-core processor


Memory
8 GB of DDR4 system memory upgradable to 32 GB using two soDIMM modules


Hard Drive
M.2 NVMe PCIe 3.0 512GB


Display
39.6 cm (15.6"") display with IPS (In-Plane Switching) technology Full HD 1920 x 1080 pixel Acer ComfyView LED-backlit TFT LCD supporting 144 Hz refresh rate


Graphics
NVIDIA® GeForce® RTX 3050 with 4 GB of GDDR6 VRAM


Wireless/Bluetooth
802.11ax Wi-Fi 6 Dual-Band 2.4GHz and 5GHz featuring 2x2 MU-MIMO technology  Bluetooth 5.1


Audio
DTS X: Ultra AudioAcer TrueHarmony TechnologyAcer Purified.Voice technology with two built-in microphonesTwo Built-in Stereo Speakers


Keyboard
Red Backlit Keyboard


Touchpad / Mouse
Precision Touchpad (supporting Windows Modern Touchpad gestures)


Card Reader
Card Reader Secure Digital (SD) card reader


Ports & Slots
1 x USB 3.2 Gen 2 Type-C (up to 10 Gbps)1 x USB 3.2 Gen 2 Type-A (Featuring Power-off Charging)2 x USB 3.2 Gen 1 Type-A1 x HDMI 2.11 x RJ-45 (1Gbps)1 x Headphone/Microphone Combo Jack


Power Supply
150W Power Supply


Battery
Lithium IonUp to 10 hours battery life


Colors
Shale Black


Operation System
NON


Weight
4.85 lbs


Softwares
Acer CoolBoost Technology with Dual Fans and Quad Exhaust Port Design


Camera
HD Webcam (1280 x 720) supporting Super High Dynamic Range (SHDR)",131999,no rating,no review, https://cdn.sastodeal.com/catalog/product/y/o/yoga_c740_1_1__1_1_.jpg,Laptop
754,754,Lenovo Ideapad 3 Gaming Laptop Intel Core I7 8Gb Ram 256Gb Ssd 2Gb Dedicated Graphics Nvidia Gtx 1650 Full Hd Display | Free Laptop bag and Mouse,Get Laptop Bag and Mouse Free.,133000,no rating,no review, https://cdn.sastodeal.com/catalog/product/y/o/yoga_c740_1_1__1_1_.jpg,Laptop
755,755,"Lenovo Ideapad 3/15.6"" FHD Home And Business Laptop/AMD Ryzen 5 5500U 6 Cores/Integrated AMD Radeon 7 Graphics/8GB RAM DDR4/256GB SSD","Product details of Lenovo Ideapad 3/15.6"" FHD Home and Business Laptop/AMD Ryzen 5 5500U 6 Cores/Integrated AMD Radeon 7 Graphics/8GB RAM DDR4/256GB SSD




Processor: AMD Ryzen 5 5500U Hexa Core Processor
Internal storage: 256GB 2242 m.2 NVMe SSD Storage
Graphics: Integrated AMD Radeon 7 Graphics
Display: 15.6"" FHD Display
Memory: 8GB DDR4 3200MHz RAM (4GB OnBoard + 4 GB DIMM)",79000,no rating,no review, https://cdn.sastodeal.com/catalog/product/y/o/yoga_c740_1_1__1_1_.jpg,Laptop
756,756,"PREDATOR TRITON 300 SE PT314-51s-76QN GAMING/CoreTM I7-11375H/512GB SSD/16GB/14"" (1920x1080) 144Hz/WIN10/NVIDIA® RTX 3050Ti 4096MB/SPARKLY SILVER/Backlit Keyboard/FP Reader/1 Year Warranty","Product details of PREDATOR TRITON 300 SE PT314-51s-76QN GAMING/CoreTM i7-11375H/512GB SSD/16GB/14"" (1920x1080) 144Hz/WIN10/NVIDIA® RTX 3050Ti 4096MB/SPARKLY SILVER/Backlit Keyboard/FP Reader/1 Year Warranty




Windows 10 Home
Intel® Core™ i7-11375H processor Quad-core 3.30 GHz
NVIDIA® GeForce® RTX™ 3050Ti with 4 GB dedicated memory
14"" Full HD (1920 x 1080) 16:9 144 Hz
16 GB DDR4 SDRAM
512 GB SSD",185000,no rating,no review, https://cdn.sastodeal.com/catalog/product/y/o/yoga_c740_1_1__1_1_.jpg,Laptop
757,757,"Acer Aspire A514-54-501Z/Intel Core™ I5-1135G7/2.4GHz/256GB SSD/8GB RAM/14"" FHD (1920×1080) IPS/BT/WIN10/Webcam/GOLD","Product details of Acer Aspire A514-54-501Z/Intel Core™ i5-1135G7/2.4GHz/256GB SSD/8GB RAM/14"" FHD (1920×1080) IPS/BT/WIN10/Webcam/GOLD




Processor: Intel Core™ i5-1135G7 2.4GHzStorage: 256GB SSDRAM: 8GBScreen Size: 14""Screen Resolution: FHD (1920×1080) IPSOperating System: WIN10Color: GOLD



Powerful ProductivityThe Aspire 5 packs a lot of power into the chassis with a choice of either Intel® or AMD processors and either NVIDIA® or AMD graphics1. With up to 24GB memory users have all the power to suit your multi-tasking needs.
Plenty of SpaceUsers have plenty of power and storage to carry out their tasks with up to1TB of fast-loading M.2 PCIe SSD1 and up to 2TB HDD1.
Visibly StunningThanks to the narrow border and an 81.61%1 screen-to-body ratio you can enjoy color-rich Full HD IPS. To further enhance visual appearance and protect user’s eyes it includes Acer Color Intelligence™1.
Fast CommunicationUsers get easy updates to the latest information with a full range of connectivity options. Dual band Wi-Fi 6 (802.11ax) improves the average network throughput by up to 3 times2 and reduces3 latency by up to 75% compared to Wi-Fi 5 (802.11ac).
The Latest ConnectivityThrough the use of USB-C™ users get superfast data transfer over SuperSpeed USB 5Gbps. It also includes a total of four USBs: one USB 2.0 port and an HDMI 2.0 port and two SuperSpeed USB 5Gbps Type A ports – one of which can be used for offline charging.
Professional AppearanceThe slim 17.95mm laptop has a professional appearance with its sandblasted aluminum cover1 and multiple color options1 to fit your own sense of style.
Sounds GreatSound is of importance when communicating and listening. This laptop has been designed and certified to work with Cortana. For enhanced sound quality it also comes with Acer True Harmony",81000,no rating,no review, https://cdn.sastodeal.com/catalog/product/y/o/yoga_c740_1_1__1_1_.jpg,Laptop
758,758,"2021/Lenovo Ideapad 3/15.6"" FHD Home And Business Laptop/AMD Ryzen 5 5500U 6 Cores/Integrated AMD Radeon 7 Graphics/12GB RAM DDR4/512GB SSD/Touchscreen","Product details of 2021/Lenovo Ideapad 3/15.6"" FHD Home and Business Laptop/AMD Ryzen 5 5500U 6 Cores/Integrated AMD Radeon 7 Graphics/12GB RAM DDR4/512GB SSD/Touchscreen




Series: Lenovo Ideapad
Brand: Lenovo
Screen Size: 15.6 Inches IPS Touch Panel
Operating System: Windows 10 Home
CPU Manufacturer: AMD
SSD Size: 512 GB
Processor Count: 6
Chipset Brand: AMD
CPU Model: AMD R Series
Resolution: 1080p",92000,no rating,no review, https://cdn.sastodeal.com/catalog/product/y/o/yoga_c740_1_1__1_1_.jpg,Laptop
759,759,ASUS VivoBook Flip 14 Thin And Light 2-in-1 Laptop/14” FHD Touch Display/AMD Ryzen 5 5500U/8GB RAM/256GB SSD/Fingerprint Reader/Windows 10 Home/Bespoke Black,"Product details of ASUS VivoBook Flip 14 Thin and Light 2-in-1 Laptop/14” FHD Touch Display/AMD Ryzen 5 5500U/8GB RAM/256GB SSD/Fingerprint Reader/Windows 10 Home/Bespoke Black




Powerful & efficient AMD Ryzen 5 5500U Processor (8M Cache up to 4.0GHz 6 cores)
256GB SSD and 8GB DDR4 RAM
14” Full HD Wideview touch display (with glossy finish) with up to 178° viewing angle optimized for entertainment






Series
TM420UA-DS52T


Brand
ASUS


Specific Uses For Product
Business


Screen Size
14 Inches


Operating System
Windows 10 Home


Human Interface Input
Touchscreen


CPU Manufacturer
AMD


Hard Disk Size
256 GB


Processor Cores Count
6


Chipset Brand
AMD",100000,no rating,no review, https://cdn.sastodeal.com/catalog/product/y/o/yoga_c740_1_1__1_1_.jpg,Laptop
760,760,Asus VivoBook 14 X415EA With 11th Gen Intel Core I3-1115G4 Processor 8GB DDR4 RAM 256GB SSD Storage 14-inch IPS Display With Full-HD,"Asus VivoBook 14 X415EA 11th Gen
Intel Core i3-1115G4 Processor
8GB DDR4 RAM 256GB SSD Storage
Addition SATA HDD
Slot available for storage expansion
14-inch IPS display with Full-HD resolution
1.6KG Weight 0.78-inch thickness







Brand


Asus




CPU


Intel Core i3-1115G4 Processor 3.0 GHz (6M Cache up to 4.1 GHz 2 cores)




Graphics


Intel UHD Graphics




Memory


8GB DDR4 onboard Can Be upgraded




Display


14.0-inch IPS display; Full-HD (1920 x 1080 pixels) resolution; 16:9 aspect ratio Anti-glare display LED Backlit 250nits brightness NTSC: 45%








Connections


1x USB 3.2 Gen 1 Type-A 1x USB 3.2 Gen 1 Type-C 2x USB 2.0 Type-A 1x HDMI 1.4 1x 3.5mm Combo Audio Jack 1x DC-in




Networking


Wi-Fi 5(802.11ac)+Bluetooth 4.1 (Dual-band) 1*1




Storage


256Gb SSD HDD Can Be Added




Size height x width x depth


32.54 x 21.60 x 1.99 ~ 1.99 cm (12.81"" x 8.50"" x 0.78"" ~ 0.78"")




Battery


2 -Cell 37 Wh Polymer Battery




camera webcam


720p




Weight


1.6 Kg




Keyboard and Touchpad


Blacklit Keyboard
Full-size with 1.4mm key travel
Touchpad
Intelligent palm-rejection; Precision touchpad (PTP) technology supports up to four-finger smart gestures




Expansion Slots


1x DDR4 SO-DIMM slot 1x M.2 2280 PCIe 3.0x2 1x STD 2.5” SATA HDD




Audio


SonicMaster Audio by ICEpower Built-in speaker Built-in microphone with Cortana support",65900,no rating,no review, https://cdn.sastodeal.com/catalog/product/a/c/acer_swift_4_1__2_1_1_.jpg,Laptop
761,761,"ACER ASPIRE 3 2021 / A315-23-R43B / AMD Ryzen 5 Processor / 8GB DDR4 RAM/ 128GB M.2 Nvme SSD/ 1TB HDD/ AMD Vega 8 GRAPHIC/ 15"" HD","Acer Aspire 3A315-23-R43B
AMD Ryzen 53500U 2.1GHZ Processor Cache up to 2.5GHz)
15.6 HD (1366x 768) Anti-Glare LED-Backlit Non-touch Display
8GB 2667MHz DDR4  1x8GB up to 16GB RAM
128GB M.2 PCIe NVMe SSD
1TB 5400RPM HDD
AMD Vega 8 2GBDedicated Graphics
Windows 10Genuine",77900,no rating,no review, https://cdn.sastodeal.com/catalog/product/a/c/acer_swift_4_1__2_1_1_.jpg,Laptop
762,762,"ACER ASPIRE 5 A515-56-53E6 / Intel Core I5 11th Gen / 8GB DDR4 RAM/ 1TB HDD Intel IrisXe 2GB Shared Graphics/ 15.6"" HD","Acer Aspire 5 A515-56-53E6
Intel Core i5 11th Gen 1135G7 3.0GHZ Processor  8mb Cache up to 3.0GHz)
15.6 HD (1366 x 768) Anti-Glare IPS LED-Backlit Non-touch Display
8GB 2667MHz DDR4  1x8GB up to 16GB RAM
1TB HDD Dual Supported Nvme M.2 SSD 
Intel IrisXe 2GB Graphics
Windows 11 Home Edition  



 




Model


Acer Aspire 5 A515-56-53E6




Processor


11th Generation Intel® Core™ i5-1135G7 Processor (8MB Cache up to 3.0 GHz)




Ram


8GB 1x8GB DDR4 2677MHz upto 16GB 2 Slots




Hard Drive


1TB HDD 5400rpm Dual Supported PCIe Nvme M.2 SSD




Display


15.6"" HD (1366 x 768) Anti-Glare IPS LED-Backlit Touch Display




Operating System


Windows 11 Home 64bit Edition




Port


HDMI Type C Port




LAN


Yes




Wireless LAN - WiFi


802.11ac




Bluetooth


Bluetooth 4.1




Card Reader


1 x SD Card Reader




Webcam


Integrated widescreen HD (720p) Webcam with Single Digital Microphone




Optical Drive


No




Graphic Card


Intel® IrisXeGraphics with Intel shared 2GB Graphics




Display


HD IPS Non Touch Display




Sound


2 tuned speakers with Waves MaxxAudio® Pro




Keyboard


Non Backlit Keyboard




Dimensions


Height: 0.89"" (22.7 mm) x Width: 14.96"" (380.0 mm) x Depth: 10.16"" (258.0 mm)




Weight


1.6 KG




Battery


3 Cell Polymer up to 5hrs




External Ports


1 x Headphone & Microphone Audio Jack 2 x USB 3.1 Gen 1Type C port",78900,no rating,no review, https://cdn.sastodeal.com/catalog/product/a/c/acer_swift_4_1__2_1_1_.jpg,Laptop
763,763,"Lenovo IdeaPad 3 2021 / Ryzen 5 5500U Processor / 8GB DDR4 RAM /256GB SSD /Integrated AMD Radeon 7 Graphics / 15"" FHD","Lenovo Ideapad 3 2021
AMD Ryzen™ 5 5500U 2.1GHz
8GB DDR4 Memory up to 16GB upgradeable
256GB SSD M.2 Nvme SSD
15""IPS Anti-glare FHD (1920x108)Display
Integrated AMD Radeon 7 Graphics
Windows 10 Genuine
Backlit Keyboard
Finger Print
Abyss Blue Ultra Slim



 



Brand
Lenovo


CPU
AMD Ryzen 5 5500U Hexa Core Processor


RAM
8GB DDR4 3200MHz RAM (4GB OnBoard + 4 GB DIMM)


Operating System
Windows 10


Screen
14-inch Antiglare Display Full-HD (1920 x 1080 pixels) resolution; 250nits brightness


Type
Ultrabook


Hard Drive
256GB 2242 m.2 NVMe SSD Storage


Webcam / Microphone
720p with Privacy Shutter


Graphics
Integrated AMD Radeon 7 Graphics


Computer Memory Type
DDR4 SDRAM


Audio
Stereo speakers 2W x2 Dolby Audio


Networking

2 x 2 802.11AC Wi-Fi and Bluetooth 5.0 Combo



Dimensions (W x D x H)
362.2 x 253.4 x 19.99 mm


Ports
1x USB 3.2 Gen 1 • 1x USB-C 3.2 Gen 1 (support data transfer only) • 1x USB 2.0 • 1x HDMI 1.4b • 1x card reader • 1x headphone / microphone combo jack (3.5mm) • 1x power connector


Batteries
Integrated Li-Polymer 42Wh battery


Weight
Starting at 1.7Kg",80900,no rating,no review, https://cdn.sastodeal.com/catalog/product/a/c/acer_swift_4_1__2_1_1_.jpg,Laptop
